HITId,WorkerId,WorkTimeInSeconds,InstanceIds
142d55e1dd6999a2e94b6541267280deed0065a0,434c11c996510aa1c9d78518d9d3475ae5d135f4,62,"n03838899_107.JPEG, n02963159_82.JPEG, n03617480_70.JPEG, n09193705_411.JPEG, n03706229_94.JPEG, n04133789_372.JPEG, n04456115_236.JPEG, n07873807_74.JPEG, n04456115_98.JPEG, n02769748_16.JPEG"
142d55e1dd6999a2e94b6541267280deed0065a0,d6f55adecd963c2f1a5ea6fc3d4d410f16ea3a4f,294,"n03838899_107.JPEG, n02963159_82.JPEG, n03617480_70.JPEG, n09193705_411.JPEG, n03706229_94.JPEG, n04133789_372.JPEG, n04456115_236.JPEG, n07873807_74.JPEG, n04456115_98.JPEG, n02769748_16.JPEG"
142d55e1dd6999a2e94b6541267280deed0065a0,5c3e1e2258de3c68f5a9e581759dba88bdd0a4ff,498,"n03838899_107.JPEG, n02963159_82.JPEG, n03617480_70.JPEG, n09193705_411.JPEG, n03706229_94.JPEG, n04133789_372.JPEG, n04456115_236.JPEG, n07873807_74.JPEG, n04456115_98.JPEG, n02769748_16.JPEG"
2fa9d79781a98e62d311e089ed441310b1a3e1cc,b5b21266213656cb5e5e2eaf037682ae1d1e6620,40,"n09193705_38.JPEG, n03706229_244.JPEG, n02281406_318.JPEG, n02769748_210.JPEG, n03838899_162.JPEG, n02963159_395.JPEG, n04133789_72.JPEG, n03838899_235.JPEG, n02281406_275.JPEG, n02769748_353.JPEG"
2fa9d79781a98e62d311e089ed441310b1a3e1cc,d6f55adecd963c2f1a5ea6fc3d4d410f16ea3a4f,242,"n09193705_38.JPEG, n03706229_244.JPEG, n02281406_318.JPEG, n02769748_210.JPEG, n03838899_162.JPEG, n02963159_395.JPEG, n04133789_72.JPEG, n03838899_235.JPEG, n02281406_275.JPEG, n02769748_353.JPEG"
2fa9d79781a98e62d311e089ed441310b1a3e1cc,7383c1a48c90f95c150ab679c0f4ffe9cb2276a3,568,"n09193705_38.JPEG, n03706229_244.JPEG, n02281406_318.JPEG, n02769748_210.JPEG, n03838899_162.JPEG, n02963159_395.JPEG, n04133789_72.JPEG, n03838899_235.JPEG, n02281406_275.JPEG, n02769748_353.JPEG"
c14e2df8a57b363238630c109532b0142e3cbfb7,9e5120a743900929313522543ff9bc9bae30ee31,190,"n03617480_16.JPEG, n04456115_324.JPEG, n07873807_488.JPEG, n04133789_322.JPEG, n03706229_224.JPEG, n02769748_178.JPEG, n02769748_28.JPEG, n07873807_353.JPEG, n03706229_453.JPEG, n04456115_271.JPEG"
c14e2df8a57b363238630c109532b0142e3cbfb7,bdf006624e851095805f741c6730e8f0219ca242,277,"n03617480_16.JPEG, n04456115_324.JPEG, n07873807_488.JPEG, n04133789_322.JPEG, n03706229_224.JPEG, n02769748_178.JPEG, n02769748_28.JPEG, n07873807_353.JPEG, n03706229_453.JPEG, n04456115_271.JPEG"
c14e2df8a57b363238630c109532b0142e3cbfb7,3e2272313af223e42bfee1d738efb10f62bf6ba9,393,"n03617480_16.JPEG, n04456115_324.JPEG, n07873807_488.JPEG, n04133789_322.JPEG, n03706229_224.JPEG, n02769748_178.JPEG, n02769748_28.JPEG, n07873807_353.JPEG, n03706229_453.JPEG, n04456115_271.JPEG"
203c3179d180a062219860be475ed434e82352c7,95bd2bd4e45851e557ed71dbab8c6e2aa0e7522b,238,"n07873807_109.JPEG, n02769748_364.JPEG, n03617480_362.JPEG, n02281406_277.JPEG, n09193705_448.JPEG, n02769748_167.JPEG, n03706229_257.JPEG, n03617480_424.JPEG, n03706229_319.JPEG, n02769748_111.JPEG"
203c3179d180a062219860be475ed434e82352c7,0e3f86af2fbe7a806e49490f27d8a8429039cc9c,500,"n07873807_109.JPEG, n02769748_364.JPEG, n03617480_362.JPEG, n02281406_277.JPEG, n09193705_448.JPEG, n02769748_167.JPEG, n03706229_257.JPEG, n03617480_424.JPEG, n03706229_319.JPEG, n02769748_111.JPEG"
203c3179d180a062219860be475ed434e82352c7,5c5cf95b246400cffd9257ae59d9f1693dbfe304,92,"n07873807_109.JPEG, n02769748_364.JPEG, n03617480_362.JPEG, n02281406_277.JPEG, n09193705_448.JPEG, n02769748_167.JPEG, n03706229_257.JPEG, n03617480_424.JPEG, n03706229_319.JPEG, n02769748_111.JPEG"
26e7657a9d1c1ebf12823668df2ee7f5bec81386,66aab639b5c504aa8024e2b381ca9edf161c5b58,241,"n07873807_29.JPEG, n03838899_488.JPEG, n03617480_244.JPEG, n02963159_138.JPEG, n04456115_207.JPEG, n07873807_272.JPEG, n02281406_344.JPEG, n09193705_347.JPEG, n02281406_272.JPEG, n02963159_172.JPEG"
26e7657a9d1c1ebf12823668df2ee7f5bec81386,9e5120a743900929313522543ff9bc9bae30ee31,69,"n07873807_29.JPEG, n03838899_488.JPEG, n03617480_244.JPEG, n02963159_138.JPEG, n04456115_207.JPEG, n07873807_272.JPEG, n02281406_344.JPEG, n09193705_347.JPEG, n02281406_272.JPEG, n02963159_172.JPEG"
26e7657a9d1c1ebf12823668df2ee7f5bec81386,9bb79ac0efa68d6af08b582b1f6066b3e8c431f1,473,"n07873807_29.JPEG, n03838899_488.JPEG, n03617480_244.JPEG, n02963159_138.JPEG, n04456115_207.JPEG, n07873807_272.JPEG, n02281406_344.JPEG, n09193705_347.JPEG, n02281406_272.JPEG, n02963159_172.JPEG"
7b4c533005bf56ee28db4367f03f802d01db932c,c67675ed3c5a8a995e383f841ea3ca0cd803716a,83,"n03706229_97.JPEG, n07873807_318.JPEG, n09193705_248.JPEG, n03706229_192.JPEG, n03838899_311.JPEG, n03706229_23.JPEG, n04456115_4.JPEG, n02963159_257.JPEG, n02769748_183.JPEG, n02963159_470.JPEG"
7b4c533005bf56ee28db4367f03f802d01db932c,a4f82a3c9af902c4b984215839ae93ab4cd524a6,255,"n03706229_97.JPEG, n07873807_318.JPEG, n09193705_248.JPEG, n03706229_192.JPEG, n03838899_311.JPEG, n03706229_23.JPEG, n04456115_4.JPEG, n02963159_257.JPEG, n02769748_183.JPEG, n02963159_470.JPEG"
7b4c533005bf56ee28db4367f03f802d01db932c,6907ea263c9af62ad925c9da65183d481a166ddf,62,"n03706229_97.JPEG, n07873807_318.JPEG, n09193705_248.JPEG, n03706229_192.JPEG, n03838899_311.JPEG, n03706229_23.JPEG, n04456115_4.JPEG, n02963159_257.JPEG, n02769748_183.JPEG, n02963159_470.JPEG"
85baa5333e5e5cd670a24a6d70ef8644a313bd3c,bc9f239d21d3f5a4e090c5d5f24b58d2d72a1c70,174,"n02281406_459.JPEG, n09193705_168.JPEG, n02963159_401.JPEG, n03617480_454.JPEG, n03706229_20.JPEG, n03706229_118.JPEG, n03706229_287.JPEG, n02769748_61.JPEG, n02769748_153.JPEG, n04133789_470.JPEG"
85baa5333e5e5cd670a24a6d70ef8644a313bd3c,5175bbb0c623c6452b04b8f89a19fd3b9c22f8ab,580,"n02281406_459.JPEG, n09193705_168.JPEG, n02963159_401.JPEG, n03617480_454.JPEG, n03706229_20.JPEG, n03706229_118.JPEG, n03706229_287.JPEG, n02769748_61.JPEG, n02769748_153.JPEG, n04133789_470.JPEG"
85baa5333e5e5cd670a24a6d70ef8644a313bd3c,7383c1a48c90f95c150ab679c0f4ffe9cb2276a3,199,"n02281406_459.JPEG, n09193705_168.JPEG, n02963159_401.JPEG, n03617480_454.JPEG, n03706229_20.JPEG, n03706229_118.JPEG, n03706229_287.JPEG, n02769748_61.JPEG, n02769748_153.JPEG, n04133789_470.JPEG"
bc17a3a7f4a66edaddaea9d97d486b2c4f10a0d0,f0af0adbef740252601e0f64cdf671dbbc776806,182,"n03617480_325.JPEG, n07873807_456.JPEG, n03617480_116.JPEG, n02963159_440.JPEG, n03838899_18.JPEG, n02281406_479.JPEG, n03706229_71.JPEG, n04133789_374.JPEG, n02963159_391.JPEG, n04456115_346.JPEG"
bc17a3a7f4a66edaddaea9d97d486b2c4f10a0d0,d9d64a57fc3e9594cc8737def28058074c8175a6,146,"n03617480_325.JPEG, n07873807_456.JPEG, n03617480_116.JPEG, n02963159_440.JPEG, n03838899_18.JPEG, n02281406_479.JPEG, n03706229_71.JPEG, n04133789_374.JPEG, n02963159_391.JPEG, n04456115_346.JPEG"
bc17a3a7f4a66edaddaea9d97d486b2c4f10a0d0,1b4565ae213fc50829133b8d126cf2de0af09213,198,"n03617480_325.JPEG, n07873807_456.JPEG, n03617480_116.JPEG, n02963159_440.JPEG, n03838899_18.JPEG, n02281406_479.JPEG, n03706229_71.JPEG, n04133789_374.JPEG, n02963159_391.JPEG, n04456115_346.JPEG"
51f86770bb7a9b6e867315e7c6f96b86b2d90311,83a16e47ab2d31b246857223ff99bb5a0ebbefad,77,"n04133789_262.JPEG, n03617480_468.JPEG, n02769748_371.JPEG, n04133789_21.JPEG, n07873807_461.JPEG, n03838899_195.JPEG, n04456115_29.JPEG, n09193705_51.JPEG, n02281406_326.JPEG, n09193705_355.JPEG"
51f86770bb7a9b6e867315e7c6f96b86b2d90311,f0c238b75da4b0d6c36a158a462a7828c8b7f75d,140,"n04133789_262.JPEG, n03617480_468.JPEG, n02769748_371.JPEG, n04133789_21.JPEG, n07873807_461.JPEG, n03838899_195.JPEG, n04456115_29.JPEG, n09193705_51.JPEG, n02281406_326.JPEG, n09193705_355.JPEG"
51f86770bb7a9b6e867315e7c6f96b86b2d90311,47f8c3357d82bbbb79343d0f2f7346973b021911,104,"n04133789_262.JPEG, n03617480_468.JPEG, n02769748_371.JPEG, n04133789_21.JPEG, n07873807_461.JPEG, n03838899_195.JPEG, n04456115_29.JPEG, n09193705_51.JPEG, n02281406_326.JPEG, n09193705_355.JPEG"
9ba0f06c2c3deb862dde81e3dd03ecb06b9212b8,9b4b4e88c72ab8842bbb51f3748b3674f9ec4f27,59,"n03617480_363.JPEG, n02769748_299.JPEG, n03838899_253.JPEG, n02281406_49.JPEG, n04133789_96.JPEG, n04456115_386.JPEG, n03617480_195.JPEG, n07873807_355.JPEG, n04133789_366.JPEG, n09193705_465.JPEG"
9ba0f06c2c3deb862dde81e3dd03ecb06b9212b8,263b4902d4bd7a6cd38c61a77932c56b0391bab9,259,"n03617480_363.JPEG, n02769748_299.JPEG, n03838899_253.JPEG, n02281406_49.JPEG, n04133789_96.JPEG, n04456115_386.JPEG, n03617480_195.JPEG, n07873807_355.JPEG, n04133789_366.JPEG, n09193705_465.JPEG"
9ba0f06c2c3deb862dde81e3dd03ecb06b9212b8,9c9861adcbd3f6ab4e147dbd6a8b874fc99c123d,313,"n03617480_363.JPEG, n02769748_299.JPEG, n03838899_253.JPEG, n02281406_49.JPEG, n04133789_96.JPEG, n04456115_386.JPEG, n03617480_195.JPEG, n07873807_355.JPEG, n04133789_366.JPEG, n09193705_465.JPEG"
981acbf7300ac7db65121992492f179d5d9b837e,a3eeff0545267217120b7be52754038ae588fa18,373,"n03617480_75.JPEG, n09193705_25.JPEG, n03838899_353.JPEG, n02963159_80.JPEG, n03838899_361.JPEG, n07873807_386.JPEG, n07873807_31.JPEG, n02281406_203.JPEG, n03617480_231.JPEG, n03706229_191.JPEG"
981acbf7300ac7db65121992492f179d5d9b837e,448f60985fef17a03a71f69fac04168986d69f42,437,"n03617480_75.JPEG, n09193705_25.JPEG, n03838899_353.JPEG, n02963159_80.JPEG, n03838899_361.JPEG, n07873807_386.JPEG, n07873807_31.JPEG, n02281406_203.JPEG, n03617480_231.JPEG, n03706229_191.JPEG"
981acbf7300ac7db65121992492f179d5d9b837e,fcf9190c5ede637159952acae37b07f367dd9c2f,98,"n03617480_75.JPEG, n09193705_25.JPEG, n03838899_353.JPEG, n02963159_80.JPEG, n03838899_361.JPEG, n07873807_386.JPEG, n07873807_31.JPEG, n02281406_203.JPEG, n03617480_231.JPEG, n03706229_191.JPEG"
5e8f365d60eec0bbd2dc3c36f3a84d95802e794e,5cdad26fa54e26bd01f8be077dd8aae219035831,27,"n07873807_232.JPEG, n03838899_88.JPEG, n04456115_62.JPEG, n04133789_447.JPEG, n03706229_343.JPEG, n04133789_215.JPEG, n07873807_159.JPEG, n03706229_316.JPEG, n03617480_296.JPEG, n02769748_309.JPEG"
5e8f365d60eec0bbd2dc3c36f3a84d95802e794e,d578127fbe29cd8df6508ce5b084ba9a2b835133,110,"n07873807_232.JPEG, n03838899_88.JPEG, n04456115_62.JPEG, n04133789_447.JPEG, n03706229_343.JPEG, n04133789_215.JPEG, n07873807_159.JPEG, n03706229_316.JPEG, n03617480_296.JPEG, n02769748_309.JPEG"
5e8f365d60eec0bbd2dc3c36f3a84d95802e794e,abd9821d02128dee2c95d193263a0dcccf5ab8f7,140,"n07873807_232.JPEG, n03838899_88.JPEG, n04456115_62.JPEG, n04133789_447.JPEG, n03706229_343.JPEG, n04133789_215.JPEG, n07873807_159.JPEG, n03706229_316.JPEG, n03617480_296.JPEG, n02769748_309.JPEG"
09f87db9ee9608ed55ef4773970fa9df83052dff,b5b21266213656cb5e5e2eaf037682ae1d1e6620,56,"n03706229_176.JPEG, n02769748_420.JPEG, n02963159_3.JPEG, n02769748_435.JPEG, n04456115_487.JPEG, n02281406_224.JPEG, n04133789_208.JPEG, n04456115_2.JPEG, n09193705_186.JPEG, n02769748_169.JPEG"
09f87db9ee9608ed55ef4773970fa9df83052dff,6b027cd7f6c5869d56d33d45219dcbb0fefe4346,540,"n03706229_176.JPEG, n02769748_420.JPEG, n02963159_3.JPEG, n02769748_435.JPEG, n04456115_487.JPEG, n02281406_224.JPEG, n04133789_208.JPEG, n04456115_2.JPEG, n09193705_186.JPEG, n02769748_169.JPEG"
09f87db9ee9608ed55ef4773970fa9df83052dff,682aa25b3646aeb83cc6b5daeefbf1b6833b7dab,237,"n03706229_176.JPEG, n02769748_420.JPEG, n02963159_3.JPEG, n02769748_435.JPEG, n04456115_487.JPEG, n02281406_224.JPEG, n04133789_208.JPEG, n04456115_2.JPEG, n09193705_186.JPEG, n02769748_169.JPEG"
afc2acb30c7442914962b6ae6b4c0053f0fefebe,42e30be7432ca6f15a2b62a3470500a419665611,451,"n07873807_24.JPEG, n04133789_451.JPEG, n07873807_425.JPEG, n02769748_438.JPEG, n03706229_327.JPEG, n07873807_321.JPEG, n09193705_181.JPEG, n02963159_356.JPEG, n03617480_308.JPEG, n07873807_46.JPEG"
afc2acb30c7442914962b6ae6b4c0053f0fefebe,fbbf2951e9346652e9d5b800fa40a484efa271ed,232,"n07873807_24.JPEG, n04133789_451.JPEG, n07873807_425.JPEG, n02769748_438.JPEG, n03706229_327.JPEG, n07873807_321.JPEG, n09193705_181.JPEG, n02963159_356.JPEG, n03617480_308.JPEG, n07873807_46.JPEG"
afc2acb30c7442914962b6ae6b4c0053f0fefebe,3b1a79902496e1150995875634003272c6de7d7d,411,"n07873807_24.JPEG, n04133789_451.JPEG, n07873807_425.JPEG, n02769748_438.JPEG, n03706229_327.JPEG, n07873807_321.JPEG, n09193705_181.JPEG, n02963159_356.JPEG, n03617480_308.JPEG, n07873807_46.JPEG"
ceda5d947eb3271f12fe4d7825493abf766061f7,53fc7574e98b8e08a48d4f613f8d04d94e4d46af,329,"n09193705_469.JPEG, n03617480_26.JPEG, n09193705_482.JPEG, n04456115_369.JPEG, n03838899_317.JPEG, n03706229_394.JPEG, n02769748_393.JPEG, n03838899_380.JPEG, n09193705_318.JPEG, n03838899_382.JPEG"
ceda5d947eb3271f12fe4d7825493abf766061f7,6ab73a5ac450a6c7dd6c764dd8867cd51c848169,470,"n09193705_469.JPEG, n03617480_26.JPEG, n09193705_482.JPEG, n04456115_369.JPEG, n03838899_317.JPEG, n03706229_394.JPEG, n02769748_393.JPEG, n03838899_380.JPEG, n09193705_318.JPEG, n03838899_382.JPEG"
ceda5d947eb3271f12fe4d7825493abf766061f7,ae8f5d2d4a2f2400440d5e7370c4b6c47a96bd42,483,"n09193705_469.JPEG, n03617480_26.JPEG, n09193705_482.JPEG, n04456115_369.JPEG, n03838899_317.JPEG, n03706229_394.JPEG, n02769748_393.JPEG, n03838899_380.JPEG, n09193705_318.JPEG, n03838899_382.JPEG"
0a0db74186db26e7d30968dc074816610ad38d7f,9158c9f192bf334c4b6f98be6472da186e26f23a,133,"n03706229_65.JPEG, n02281406_108.JPEG, n09193705_454.JPEG, n02769748_321.JPEG, n09193705_29.JPEG, n03838899_31.JPEG, n07873807_365.JPEG, n02769748_448.JPEG, n04456115_262.JPEG, n02769748_71.JPEG"
0a0db74186db26e7d30968dc074816610ad38d7f,accefffaf3b5c4b856ed8f77d21eb1bfcafc1979,152,"n03706229_65.JPEG, n02281406_108.JPEG, n09193705_454.JPEG, n02769748_321.JPEG, n09193705_29.JPEG, n03838899_31.JPEG, n07873807_365.JPEG, n02769748_448.JPEG, n04456115_262.JPEG, n02769748_71.JPEG"
0a0db74186db26e7d30968dc074816610ad38d7f,cc764cd594cca41913c9866eb80fed1c75b2ec84,597,"n03706229_65.JPEG, n02281406_108.JPEG, n09193705_454.JPEG, n02769748_321.JPEG, n09193705_29.JPEG, n03838899_31.JPEG, n07873807_365.JPEG, n02769748_448.JPEG, n04456115_262.JPEG, n02769748_71.JPEG"
4e80dde09156035f1a903156628a0a6a659b5325,a11fc231d1b6cb1134031cf8e35d9a8db5c12ce9,510,"n04456115_227.JPEG, n09193705_202.JPEG, n03706229_168.JPEG, n03838899_206.JPEG, n03838899_469.JPEG, n03838899_410.JPEG, n02963159_103.JPEG, n03617480_102.JPEG, n03838899_297.JPEG, n03706229_477.JPEG"
4e80dde09156035f1a903156628a0a6a659b5325,d99889fe71d6b9e52a200c4cc5395c6d9ce0a5b3,215,"n04456115_227.JPEG, n09193705_202.JPEG, n03706229_168.JPEG, n03838899_206.JPEG, n03838899_469.JPEG, n03838899_410.JPEG, n02963159_103.JPEG, n03617480_102.JPEG, n03838899_297.JPEG, n03706229_477.JPEG"
4e80dde09156035f1a903156628a0a6a659b5325,3e2272313af223e42bfee1d738efb10f62bf6ba9,381,"n04456115_227.JPEG, n09193705_202.JPEG, n03706229_168.JPEG, n03838899_206.JPEG, n03838899_469.JPEG, n03838899_410.JPEG, n02963159_103.JPEG, n03617480_102.JPEG, n03838899_297.JPEG, n03706229_477.JPEG"
35313ab492e325b06de1c306b7168d466b2c9f9c,464b3e0d3f985087c43894054d844855b7b82747,229,"n03706229_481.JPEG, n07873807_157.JPEG, n03706229_151.JPEG, n07873807_165.JPEG, n04456115_264.JPEG, n02769748_206.JPEG, n03617480_220.JPEG, n03838899_185.JPEG, n09193705_299.JPEG, n02769748_223.JPEG"
35313ab492e325b06de1c306b7168d466b2c9f9c,165c1bc7fbbb639549c1e74086d91103e17b58c5,46,"n03706229_481.JPEG, n07873807_157.JPEG, n03706229_151.JPEG, n07873807_165.JPEG, n04456115_264.JPEG, n02769748_206.JPEG, n03617480_220.JPEG, n03838899_185.JPEG, n09193705_299.JPEG, n02769748_223.JPEG"
35313ab492e325b06de1c306b7168d466b2c9f9c,448f60985fef17a03a71f69fac04168986d69f42,197,"n03706229_481.JPEG, n07873807_157.JPEG, n03706229_151.JPEG, n07873807_165.JPEG, n04456115_264.JPEG, n02769748_206.JPEG, n03617480_220.JPEG, n03838899_185.JPEG, n09193705_299.JPEG, n02769748_223.JPEG"
9c7ccd584711b905c76575a7af6d72d1c2d8641b,fbbf2951e9346652e9d5b800fa40a484efa271ed,282,"n03706229_63.JPEG, n02963159_215.JPEG, n04133789_192.JPEG, n09193705_132.JPEG, n03838899_168.JPEG, n02281406_252.JPEG, n07873807_95.JPEG, n02963159_375.JPEG, n02281406_371.JPEG, n02963159_95.JPEG"
9c7ccd584711b905c76575a7af6d72d1c2d8641b,d6f55adecd963c2f1a5ea6fc3d4d410f16ea3a4f,103,"n03706229_63.JPEG, n02963159_215.JPEG, n04133789_192.JPEG, n09193705_132.JPEG, n03838899_168.JPEG, n02281406_252.JPEG, n07873807_95.JPEG, n02963159_375.JPEG, n02281406_371.JPEG, n02963159_95.JPEG"
9c7ccd584711b905c76575a7af6d72d1c2d8641b,e9bc5acd6db7db5c8006f4a6f55bf1092694856c,225,"n03706229_63.JPEG, n02963159_215.JPEG, n04133789_192.JPEG, n09193705_132.JPEG, n03838899_168.JPEG, n02281406_252.JPEG, n07873807_95.JPEG, n02963159_375.JPEG, n02281406_371.JPEG, n02963159_95.JPEG"
624a2c03a1ab9f95815b2748245bd4193a079fea,814e10188f6c0d7270274f8a42ed79f1c42a9eec,257,"n03617480_148.JPEG, n04456115_405.JPEG, n03706229_258.JPEG, n02963159_286.JPEG, n02769748_416.JPEG, n02281406_382.JPEG, n03838899_126.JPEG, n02769748_296.JPEG, n03706229_133.JPEG, n03838899_493.JPEG"
624a2c03a1ab9f95815b2748245bd4193a079fea,42e30be7432ca6f15a2b62a3470500a419665611,540,"n03617480_148.JPEG, n04456115_405.JPEG, n03706229_258.JPEG, n02963159_286.JPEG, n02769748_416.JPEG, n02281406_382.JPEG, n03838899_126.JPEG, n02769748_296.JPEG, n03706229_133.JPEG, n03838899_493.JPEG"
624a2c03a1ab9f95815b2748245bd4193a079fea,b68dc572a05c461054abcaf7ec25393637f9417c,512,"n03617480_148.JPEG, n04456115_405.JPEG, n03706229_258.JPEG, n02963159_286.JPEG, n02769748_416.JPEG, n02281406_382.JPEG, n03838899_126.JPEG, n02769748_296.JPEG, n03706229_133.JPEG, n03838899_493.JPEG"
822439c2a9202865fe2ab8f7519473ff3a3131f1,a21c37b5e462cec53a8932ea59500275a9b3530a,157,"n03706229_409.JPEG, n03617480_284.JPEG, n04133789_52.JPEG, n04133789_154.JPEG, n03706229_54.JPEG, n03706229_60.JPEG, n04456115_91.JPEG, n07873807_4.JPEG, n07873807_27.JPEG, n04133789_54.JPEG"
822439c2a9202865fe2ab8f7519473ff3a3131f1,5da50be35ff25227ebbbb596a53aa8caa759cd70,151,"n03706229_409.JPEG, n03617480_284.JPEG, n04133789_52.JPEG, n04133789_154.JPEG, n03706229_54.JPEG, n03706229_60.JPEG, n04456115_91.JPEG, n07873807_4.JPEG, n07873807_27.JPEG, n04133789_54.JPEG"
822439c2a9202865fe2ab8f7519473ff3a3131f1,b68dc572a05c461054abcaf7ec25393637f9417c,432,"n03706229_409.JPEG, n03617480_284.JPEG, n04133789_52.JPEG, n04133789_154.JPEG, n03706229_54.JPEG, n03706229_60.JPEG, n04456115_91.JPEG, n07873807_4.JPEG, n07873807_27.JPEG, n04133789_54.JPEG"
e5666b8562a3684d90119c0884d2e9aa5e49a4ab,4e428de6920ecc43308bf7ec0776f4a89bfe8f07,177,"n07873807_44.JPEG, n03706229_16.JPEG, n03706229_130.JPEG, n02281406_491.JPEG, n02769748_40.JPEG, n04456115_378.JPEG, n03617480_459.JPEG, n04456115_26.JPEG, n02769748_257.JPEG, n02769748_75.JPEG"
e5666b8562a3684d90119c0884d2e9aa5e49a4ab,8d629d47ebf09be4acbb7ffea383968bb2783709,234,"n07873807_44.JPEG, n03706229_16.JPEG, n03706229_130.JPEG, n02281406_491.JPEG, n02769748_40.JPEG, n04456115_378.JPEG, n03617480_459.JPEG, n04456115_26.JPEG, n02769748_257.JPEG, n02769748_75.JPEG"
e5666b8562a3684d90119c0884d2e9aa5e49a4ab,3e2272313af223e42bfee1d738efb10f62bf6ba9,322,"n07873807_44.JPEG, n03706229_16.JPEG, n03706229_130.JPEG, n02281406_491.JPEG, n02769748_40.JPEG, n04456115_378.JPEG, n03617480_459.JPEG, n04456115_26.JPEG, n02769748_257.JPEG, n02769748_75.JPEG"
8d81279d070197e79a1e85e05b862fc63b1aab5c,aa6d08e866135539d2586d3c58e87d5c1b25f073,140,"n04456115_293.JPEG, n02281406_305.JPEG, n02769748_312.JPEG, n03706229_247.JPEG, n04133789_315.JPEG, n03617480_474.JPEG, n03838899_356.JPEG, n09193705_88.JPEG, n03838899_270.JPEG, n03838899_452.JPEG"
8d81279d070197e79a1e85e05b862fc63b1aab5c,3e2272313af223e42bfee1d738efb10f62bf6ba9,206,"n04456115_293.JPEG, n02281406_305.JPEG, n02769748_312.JPEG, n03706229_247.JPEG, n04133789_315.JPEG, n03617480_474.JPEG, n03838899_356.JPEG, n09193705_88.JPEG, n03838899_270.JPEG, n03838899_452.JPEG"
8d81279d070197e79a1e85e05b862fc63b1aab5c,1b4565ae213fc50829133b8d126cf2de0af09213,392,"n04456115_293.JPEG, n02281406_305.JPEG, n02769748_312.JPEG, n03706229_247.JPEG, n04133789_315.JPEG, n03617480_474.JPEG, n03838899_356.JPEG, n09193705_88.JPEG, n03838899_270.JPEG, n03838899_452.JPEG"
ebaa9e0c68208a26762f96927e116ccc945d10a4,8327a817d5bcc230f35e9bdcdefa503ca9d1ee1b,59,"n03838899_241.JPEG, n09193705_193.JPEG, n09193705_198.JPEG, n02769748_154.JPEG, n04133789_300.JPEG, n07873807_125.JPEG, n02963159_40.JPEG, n09193705_435.JPEG, n02281406_4.JPEG, n02769748_222.JPEG"
ebaa9e0c68208a26762f96927e116ccc945d10a4,0e3f86af2fbe7a806e49490f27d8a8429039cc9c,489,"n03838899_241.JPEG, n09193705_193.JPEG, n09193705_198.JPEG, n02769748_154.JPEG, n04133789_300.JPEG, n07873807_125.JPEG, n02963159_40.JPEG, n09193705_435.JPEG, n02281406_4.JPEG, n02769748_222.JPEG"
ebaa9e0c68208a26762f96927e116ccc945d10a4,3e2272313af223e42bfee1d738efb10f62bf6ba9,566,"n03838899_241.JPEG, n09193705_193.JPEG, n09193705_198.JPEG, n02769748_154.JPEG, n04133789_300.JPEG, n07873807_125.JPEG, n02963159_40.JPEG, n09193705_435.JPEG, n02281406_4.JPEG, n02769748_222.JPEG"
056a965b2486fd7116c86ab9738215a183c9927b,5c3e1e2258de3c68f5a9e581759dba88bdd0a4ff,428,"n03706229_201.JPEG, n04133789_277.JPEG, n03838899_429.JPEG, n03706229_493.JPEG, n09193705_313.JPEG, n04133789_35.JPEG, n09193705_33.JPEG, n04133789_282.JPEG, n02281406_309.JPEG, n02963159_309.JPEG"
056a965b2486fd7116c86ab9738215a183c9927b,4c80a3241734732c43a3ce6570d6a927d4f6e124,558,"n03706229_201.JPEG, n04133789_277.JPEG, n03838899_429.JPEG, n03706229_493.JPEG, n09193705_313.JPEG, n04133789_35.JPEG, n09193705_33.JPEG, n04133789_282.JPEG, n02281406_309.JPEG, n02963159_309.JPEG"
056a965b2486fd7116c86ab9738215a183c9927b,a11fc231d1b6cb1134031cf8e35d9a8db5c12ce9,567,"n03706229_201.JPEG, n04133789_277.JPEG, n03838899_429.JPEG, n03706229_493.JPEG, n09193705_313.JPEG, n04133789_35.JPEG, n09193705_33.JPEG, n04133789_282.JPEG, n02281406_309.JPEG, n02963159_309.JPEG"
0c85e0eb777d0ac8a14f7413d48ae364203f5437,53b9f3a50980468a1364b8a678590cdc987b41ac,315,"n04133789_290.JPEG, n02769748_42.JPEG, n03838899_133.JPEG, n02281406_285.JPEG, n02963159_50.JPEG, n02281406_490.JPEG, n03838899_27.JPEG, n02281406_484.JPEG, n03706229_317.JPEG, n02281406_160.JPEG"
0c85e0eb777d0ac8a14f7413d48ae364203f5437,fbbf2951e9346652e9d5b800fa40a484efa271ed,226,"n04133789_290.JPEG, n02769748_42.JPEG, n03838899_133.JPEG, n02281406_285.JPEG, n02963159_50.JPEG, n02281406_490.JPEG, n03838899_27.JPEG, n02281406_484.JPEG, n03706229_317.JPEG, n02281406_160.JPEG"
0c85e0eb777d0ac8a14f7413d48ae364203f5437,21e4db9106b2436154ee0b057e4863bbe80faacd,249,"n04133789_290.JPEG, n02769748_42.JPEG, n03838899_133.JPEG, n02281406_285.JPEG, n02963159_50.JPEG, n02281406_490.JPEG, n03838899_27.JPEG, n02281406_484.JPEG, n03706229_317.JPEG, n02281406_160.JPEG"
